05,8dc00598417d4eb788a77ac6ccef3cb484905d8b
93,bb7d065b776833337d3e1a3071de4d5d2759d78b
05,8dc00598417d4eb788a77ac6ccef3cb484905d8b
c1,cb46c744c83541a0900e1e61780c18d43031a08b
26,7c4d33785daa5c2370201ffa236b427aa37c9996
57,e2415cb7f63df0c9de23362326ad3c37a9adfc96
26,7c4d33785daa5c2370201ffa236b427aa37c9996
ab,fe83f217d464f6fdfa5b2b1f87fe3a1a47371196
56,c9ee5681d3c59f7541c27a38b67edf46259e187b
c8,8c1e6ab4270792c51304ea06f47dc20ce51ba57b
6f,7a81af3e591ac713f81ea1efe93dcf36157d8376
c5,4105db4a5b81ca1f574b2f0d9576aaafd9ae9c76
90,c4595d8f743731cbc1ca0bb34be79a40d771ddf0
95,bc85c9fa1b17f3b8e24eac3432fff626f75665f0
cb,12bdd00fd4038756cbcf8ecdad1b0cd862603cd8
d7,b3e01674a1e4dd78e748782fcfc3add5523f51d8
